id,name,artifact_type,category,availability,status,primary_url,description
ai-security-guardrails-and-policy-enforcement--hiddenlayer,HiddenLayer,tool,"AI Security, Guardrails, and Policy Enforcement",commercial,active,https://hiddenlayer.com/,"HiddenLayer provides AI asset discovery, model scanning, threat detection, automated red teaming, and runtime defense for machine-learning models and AI applications."
ai-security-guardrails-and-policy-enforcement--mindgard,Mindgard,tool,"AI Security, Guardrails, and Policy Enforcement",commercial,active,https://mindgard.ai/,"Mindgard provides automated security testing, attack simulation, risk reporting, and continuous assessment for models, language-model applications, and AI agents."
ai-security-guardrails-and-policy-enforcement--bosch-aishield,Bosch AIShield,tool,"AI Security, Guardrails, and Policy Enforcement",commercial,active,https://www.boschaishield.com/,"Bosch AIShield provides model vulnerability analysis, adversarial testing, supply-chain scanning, runtime protection, and security monitoring for machine-learning and generative-AI systems."
ai-security-guardrails-and-policy-enforcement--nvidia-nemo-guardrails,NVIDIA NeMo Guardrails,tool,"AI Security, Guardrails, and Policy Enforcement",open-source,active,https://github.com/NVIDIA-NeMo/Guardrails,"NVIDIA NeMo Guardrails is an open-source framework for defining programmable conversational, topical, safety, security, retrieval, and execution rails around LLM applications."
ai-security-guardrails-and-policy-enforcement--guardrails-ai,Guardrails AI,tool,"AI Security, Guardrails, and Policy Enforcement",open-source,active,https://github.com/guardrails-ai/guardrails,"Guardrails AI is an open-source framework for validating, correcting, and constraining language-model inputs and outputs with reusable validators and structured-output specifications."
ai-security-guardrails-and-policy-enforcement--open-policy-agent,Open Policy Agent,tool,"AI Security, Guardrails, and Policy Enforcement",open-source,active,https://github.com/open-policy-agent/opa,"Open Policy Agent is a general-purpose policy engine that evaluates declarative Rego policies for authorization and admission decisions, including controls around AI services and agents."
ai-security-guardrails-and-policy-enforcement--llm-guard,LLM Guard,tool,"AI Security, Guardrails, and Policy Enforcement",open-source,active,https://github.com/protectai/llm-guard,"LLM Guard is an open-source library of input and output scanners for prompt injection, sensitive data, toxicity, malicious links, relevance, and other language-model risks."
ai-security-guardrails-and-policy-enforcement--modelscan,ModelScan,tool,"AI Security, Guardrails, and Policy Enforcement",open-source,active,https://github.com/protectai/modelscan,ModelScan is an open-source static scanner for detecting unsafe code and serialization patterns in machine-learning model files before loading or deployment.
ai-security-guardrails-and-policy-enforcement--garak,garak,tool,"AI Security, Guardrails, and Policy Enforcement",open-source,active,https://github.com/NVIDIA/garak,"garak is an open-source vulnerability scanner that probes language models and applications for prompt injection, data leakage, misinformation, toxicity, jailbreaks, and other failure modes."
ai-security-guardrails-and-policy-enforcement--zenity,Zenity,tool,"AI Security, Guardrails, and Policy Enforcement",commercial,active,https://zenity.io/,"Zenity discovers and assesses enterprise AI agents, copilots, and low-code applications, monitors their identities and actions, and applies security and governance controls."
cloud-native-ai-governance-services--microsoft-responsible-ai-dashboard,Microsoft Responsible AI Dashboard,tool,Cloud-Native AI Governance Services,commercial,active,https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai-dashboard?view=azureml-api-2,"Microsoft Responsible AI Dashboard combines error analysis, interpretability, fairness assessment, counterfactuals, and causal analysis for supported Azure Machine Learning tabular models, with exportable scorecards."
cloud-native-ai-governance-services--azure-ai-content-safety,Azure AI Content Safety,tool,Cloud-Native AI Governance Services,commercial,active,https://learn.microsoft.com/en-us/azure/ai-services/content-safety/,"Azure AI Content Safety provides APIs and a studio for harmful-content classification, prompt-attack detection, groundedness checks, protected-material detection, custom categories, and blocklists."
cloud-native-ai-governance-services--microsoft-purview-data-security-posture-management,Microsoft Purview Data Security Posture Management,tool,Cloud-Native AI Governance Services,commercial,active,https://learn.microsoft.com/en-us/purview/data-security-posture-management-learn-about,"Microsoft Purview Data Security Posture Management discovers AI use and associated data risks, applies data-security policies, and supports investigation of sensitive-data interactions across supported AI applications and agents."
cloud-native-ai-governance-services--amazon-bedrock-guardrails,Amazon Bedrock Guardrails,tool,Cloud-Native AI Governance Services,commercial,active,https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails.html,"Amazon Bedrock Guardrails applies configurable content, denied-topic, sensitive-information, word, and contextual-grounding safeguards to model inputs and responses through Bedrock or the ApplyGuardrail API."
cloud-native-ai-governance-services--amazon-sagemaker-clarify,Amazon SageMaker Clarify,tool,Cloud-Native AI Governance Services,commercial,active,https://aws.amazon.com/sagemaker/ai/clarify/,"Amazon SageMaker Clarify analyzes pre-training and post-training bias, computes feature attributions, evaluates foundation models, and integrates selected bias monitoring with SageMaker Model Monitor."
cloud-native-ai-governance-services--amazon-sagemaker-model-cards,Amazon SageMaker Model Cards,tool,Cloud-Native AI Governance Services,commercial,active,https://docs.aws.amazon.com/sagemaker/latest/dg/model-cards.html,"Amazon SageMaker Model Cards stores standardized model details, intended uses, risk ratings, training and evaluation results, approval status, and lifecycle documentation for audit and reporting."
cloud-native-ai-governance-services--amazon-sagemaker-model-registry,Amazon SageMaker Model Registry,tool,Cloud-Native AI Governance Services,commercial,active,https://docs.aws.amazon.com/sagemaker/latest/dg/model-registry.html,"Amazon SageMaker Model Registry catalogs model versions and metadata, groups related packages, records approval status, and supports controlled promotion and deployment workflows."
cloud-native-ai-governance-services--vertex-explainable-ai,Vertex Explainable AI,tool,Cloud-Native AI Governance Services,commercial,active,https://cloud.google.com/vertex-ai/docs/explainable-ai/overview,"Vertex Explainable AI computes feature attributions for supported tabular, image, and custom models and exposes explanations through batch and online prediction workflows."
cloud-native-ai-governance-services--vertex-ai-model-monitoring,Vertex AI Model Monitoring,tool,Cloud-Native AI Governance Services,commercial,active,https://cloud.google.com/vertex-ai/docs/model-monitoring/overview,"Vertex AI Model Monitoring runs on-demand or scheduled checks for model and data quality, skew, drift, and feature-attribution changes, with metrics and alerts."
cloud-native-ai-governance-services--google-cloud-model-armor,Google Cloud Model Armor,tool,Cloud-Native AI Governance Services,commercial,active,https://cloud.google.com/security/products/model-armor,"Google Cloud Model Armor screens prompts, responses, and agent interactions for prompt injection, jailbreaks, harmful content, malicious URLs, and sensitive-data exposure through APIs and integrations."
cloud-native-ai-governance-services--vertex-ai-model-registry,Vertex AI Model Registry,tool,Cloud-Native AI Governance Services,commercial,active,https://cloud.google.com/vertex-ai/docs/model-registry/introduction,"Vertex AI Model Registry stores model versions, aliases, descriptions, labels, evaluation metadata, and deployment relationships in a central Vertex AI repository."
cloud-native-ai-governance-services--databricks-unity-catalog-ai-governance,Databricks Unity Catalog AI Governance,tool,Cloud-Native AI Governance Services,commercial,active,https://www.databricks.com/product/data-governance,"Databricks Unity Catalog AI Governance applies cataloging, lineage, access controls, discovery, monitoring, and audit logs to data, features, models, functions, and other AI assets."
cloud-native-ai-governance-services--snowflake-horizon-catalog,Snowflake Horizon Catalog,tool,Cloud-Native AI Governance Services,commercial,active,https://www.snowflake.com/en/product/features/horizon/,"Snowflake Horizon Catalog provides discovery, lineage, access governance, policy enforcement, quality monitoring, and audit context for data and AI assets within Snowflake."
cloud-native-ai-governance-services--oci-generative-ai-guardrails,OCI Generative AI Guardrails,tool,Cloud-Native AI Governance Services,commercial,active,https://docs.oracle.com/en-us/iaas/Content/generative-ai/guardrails.htm,OCI Generative AI Guardrails applies configurable content moderation and prompt-injection controls to inputs and outputs for supported Oracle Cloud generative-AI workflows.
discontinued-and-historical-tools--protect-ai,Protect AI,historical,Discontinued and Historical Tools,discontinued,discontinued,https://investors.paloaltonetworks.com/news-releases/news-release-details/palo-alto-networks-completes-acquisition-protect-ai,"Protect AI was acquired by Palo Alto Networks on July 22, 2025, and its platform technology and team were integrated into Prisma AIRS; selected open-source repositories remain available."
discontinued-and-historical-tools--calypsoai,CalypsoAI,historical,Discontinued and Historical Tools,discontinued,discontinued,https://www.f5.com/company/blog/securing-ai-models-and-agents-without-compromise,"CalypsoAI was acquired by F5 in 2025, and its runtime defense, red-teaming, and governance technology became part of the F5 AI Security Platform."
discontinued-and-historical-tools--robust-intelligence,Robust Intelligence,historical,Discontinued and Historical Tools,discontinued,discontinued,https://www.cisco.com/site/us/en/products/security/ai-defense/robust-intelligence-is-part-of-cisco/index.html,"Robust Intelligence was acquired by Cisco in 2024, and its technology became foundational to Cisco AI Defense and Cisco Foundation AI."
discontinued-and-historical-tools--aporia,Aporia,historical,Discontinued and Historical Tools,discontinued,discontinued,https://coralogix.com/blog/coralogix-acquires-aporia/,"Aporia was acquired by Coralogix in December 2024, and its technology and team were integrated into Coralogix AI Center and the Coralogix AI research organization."
discontinued-and-historical-tools--fairly-ai,Fairly AI,historical,Discontinued and Historical Tools,discontinued,discontinued,https://www.fairly.ai/blog/fairly-ai-acquires-anch-ai-to-create-asenion,Fairly AI acquired Anch.AI in June 2025 and launched the combined company and platform under the Asenion name.
discontinued-and-historical-tools--anch-ai,Anch.AI,historical,Discontinued and Historical Tools,discontinued,discontinued,https://www.fairly.ai/blog/fairly-ai-acquires-anch-ai-to-create-asenion,Anch.AI was acquired by Fairly AI in June 2025 and combined with it to form Asenion.
discontinued-and-historical-tools--google-model-card-toolkit,Google Model Card Toolkit,historical,Discontinued and Historical Tools,discontinued,discontinued,https://github.com/tensorflow/model-card-toolkit,"Google Model Card Toolkit was archived on September 27, 2024; its TFX pipeline component moved to TFX Addons, while the archived library remains readable."
discontinued-and-historical-tools--whylabs-platform,WhyLabs Platform,historical,Discontinued and Historical Tools,discontinued,discontinued,https://whylabs.ai/,WhyLabs Platform discontinued hosted operations; the open-source whylogs and LangKit repositories remain available separately.
